"","SRR8581315","SRR8581316","SRR8581317","SRR8581318","SRR8581319","SRR8581320"
"ENSMUSG00000070985",9.81001149721089,9.4345288582811,9.62478284272453,9.43638711458718,9.52683619289482,9.69435966316273
"ENSMUSG00000084479",5.86407536369426,6.02514077730372,6.19691743807322,6.04425289808327,5.9012844418512,6.12579411885699
"ENSMUSG00000039653",13.3358154313973,13.2428890959131,13.1643850379029,13.2347388138893,13.1441868080942,13.2880911946569
"ENSMUSG00000044018",10.5772468979178,10.5522167785358,10.2917742016697,10.5316665677623,10.4505075840711,10.4972184048819
"ENSMUSG00000039634",7.79929166234865,7.25778797255065,7.70476449296043,7.61849955259872,7.58485016870419,7.82061357452752
"ENSMUSG00000028307",17.1665791795288,17.3149219295563,17.3161736420885,16.94497348533,17.0211693764725,16.9784169034913
"ENSMUSG00000039611",5.86407536369426,5.95748861283739,5.82803664953146,6.12787035007898,5.86730142482859,5.6803248698984
"ENSMUSG00000028309",10.1664065464868,9.86929424790512,10.2042863960381,10.268984740457,10.2884122189643,10.1991277969384
"ENSMUSG00000028312",7.06937041377087,7.05713683227939,6.7818975321988,6.9443086465506,6.87229486971894,7.08579385040541
"ENSMUSG00000015243",12.0959953430457,11.626939541274,12.2405116784268,12.6731956468477,12.3871954291181,12.3371405326776
"ENSMUSG00000028412",10.1218408260855,10.0926161478147,10.129570571678,9.75336527526129,9.85743652935621,9.81632601324848
"ENSMUSG00000028414",8.76027150628395,8.16550389038371,8.65083297763742,8.8647917763852,8.77962958249331,8.75831728377805
"ENSMUSG00000028420",11.273785193431,11.1960168181162,11.2085993660242,10.9229258347796,10.9364894830755,11.1255927990724
"ENSMUSG00000060206",6.31288147446255,6.25436633219203,6.75616045773717,6.12787035007898,6.20609038706973,6.2734841898636
"ENSMUSG00000078515",12.450553022969,12.1057648198452,12.3756287061081,12.4133025595871,12.3324485091684,12.3300568749659
"ENSMUSG00000040706",12.4027553786569,12.707012685217,12.2907263402363,12.3723522496405,12.5810743303819,12.3701137200933
"ENSMUSG00000040697",8.87558795379404,8.78621087034435,9.01420958707329,9.15583908374124,9.29667610018486,9.21886561419281
"ENSMUSG00000028914",9.22693071441213,9.38019719578152,9.21141497829709,9.58743543078632,9.54397701718365,9.55525395356913
"ENSMUSG00000040659",10.3989209646092,10.8576440609845,10.6342388592993,10.5976100999768,10.8941138316845,10.9022775728862
"ENSMUSG00000051435",7.26410999240046,7.41255385748502,7.16299091908292,7.43816214421024,7.33661673915163,7.3153040826811
"ENSMUSG00000078485",6.66899935002435,6.81907661681043,6.97043845849752,6.79493728585945,7.11983120009112,7.28626725090888
"ENSMUSG00002076083",9.23627116621232,9.41115851213408,9.32393218587228,9.4553738700781,9.52299919911534,9.33467656948736
"ENSMUSG00000041161",7.60674064082816,7.61988759925594,7.59342336358794,7.67121206090275,7.78823573326809,7.80066117524783
"ENSMUSG00000036114",8.79870128076715,9.10504731979259,8.78834119789314,8.08343188299218,8.35835692378135,7.97659706422325
"ENSMUSG00000028447",9.81313081864963,9.94764746424595,9.57349008341057,9.05419642715032,9.03055912768742,9.03249243353108
"ENSMUSG00000036078",12.173191356388,12.2589421234282,12.1966969469469,11.5595374448933,11.6107790490139,11.6961309085794
"ENSMUSG00000073888",8.20797660064433,8.93820195027515,8.2236538857863,7.84452376651376,7.91880623407503,7.96474155618457
"ENSMUSG00000036073",10.4815648803438,10.8031308729806,10.4495167254944,10.1395039228822,10.3251864571846,10.2683998835277
"ENSMUSG00000073792",8.38766022030292,8.00414699087988,8.23660254108341,8.56675418580368,8.48292049994938,8.53842900738957
"ENSMUSG00000066150",12.2346053901351,11.885706672486,11.8968412028881,12.2377779414904,12.1162621563963,12.2587317580779
"ENSMUSG00000066149",9.43585934897858,9.20365483949429,9.01172007701141,8.97146411557893,9.06268813377014,8.87562186003423
"ENSMUSG00000066148",8.82995430609941,8.6078460728681,8.66995201555388,8.63155670044516,8.80204294253762,8.69583943056729
"ENSMUSG00000038422",9.72478480947056,9.85725091392097,9.55824929504308,9.06248831121434,9.44807937219489,9.01557269588245
"ENSMUSG00000028393",12.3450027643278,12.6677022260237,11.9625201499791,12.1007561033684,12.3699760501695,11.9348675758756
"ENSMUSG00000028394",9.63065593483397,9.58409934422315,9.34383417501814,9.19405743230965,9.31899114625854,9.13001653464131
"ENSMUSG00000059810",7.56931900742099,7.68519324473534,7.66649182044194,8.23425605653336,7.93649669830841,7.8402826752674
"ENSMUSG00000062937",9.45996093221395,9.42755759334612,9.33789249582922,9.24590767153711,9.31677518937316,9.11950261449133
"ENSMUSG00000084939",6.1026962575418,5.8442503676718,5.34721268036855,5.51944199164545,5.9338708898702,5.45079632756026
"ENSMUSG00000120189",5.8979382291084,6.41905918130512,5.92173790408369,6.2526364914944,5.62036917591634,5.84631595942867
"ENSMUSG00000085569",5.61803903306863,5.99198429844353,6.44525732468287,5.95190786715216,5.56780281407951,5.95013414901043
"ENSMUSG00000120569",5.79143980833072,5.65957051675188,5.7940279198905,6.07298709213147,5.96520516876134,6.01267429130903
"ENSMUSG00000120048",6.12843601269266,5.8442503676718,6.0318881547151,6.01455715305603,6.25219413453281,6.07100385280348
"ENSMUSG00000044125",6.37423573011594,5.88383007181158,6.23925872215745,6.52010535263848,6.25219413453281,6.22667813988185
"ENSMUSG00000086765",5.99173360480429,5.92149947949751,6.51135224119305,5.57893775468944,5.79440541545776,5.6803248698984
"ENSMUSG00000059027",8.60616535032766,8.73046380764147,8.80571351995152,8.60902066709163,8.48292049994938,8.07900202438372
"ENSMUSG00000120686",6.58995720139035,6.63616770290227,6.72986279614315,6.65745917744845,6.52796799045238,6.49903943964177
"ENSMUSG00000086782",7.44213412650731,7.78511306448042,8.21931110138059,8.00438040281681,7.74855184054976,8.023037899986
"ENSMUSG00000120660",5.61803903306863,5.75812282431263,6.0318881547151,6.64115461612583,6.31762487694942,6.15202571077919
"ENSMUSG00000087128",6.31288147446255,6.37457260759258,6.49519316878103,5.98381033007062,6.10675019182333,6.51740424659166
"ENSMUSG00000087470",9.45996093221395,9.63136061548869,9.42266521234129,9.98712201228914,10.127359916267,9.87675751434015
"ENSMUSG00000085558",7.98522537618814,7.76268886153487,7.62712073864712,7.95711752397212,7.91285912418497,8.023037899986
"ENSMUSG00000120740",5.71053111449545,6.20200583123925,5.92173790408369,6.04425289808327,5.9012844418512,5.98198084130302
"ENSMUSG00000085213",5.4412955192136,5.4710075821133,6.08212409129687,5.98381033007062,5.56780281407951,5.72576194784476
"ENSMUSG00000120187",5.8979382291084,5.8442503676718,5.82803664953146,5.76972767489016,5.83174689528705,5.84631595942867
"ENSMUSG00000085395",5.79143980833072,6.3516146608661,5.4227127121411,5.37092697012649,5.50944526078948,5.37022603985791
"ENSMUSG00000087241",8.98506647434039,9.11086854510673,8.91108776840574,8.75976341814476,8.77316058718861,9.05474549485282
"ENSMUSG00000087142",5.99173360480429,6.20200583123925,6.1750405043709,6.44464000329227,6.20609038706973,6.22667813988185
"ENSMUSG00000121059",6.48732129244576,6.22853108739682,6.1750405043709,6.36358459926878,6.0801823501825,6.17755347553188
"ENSMUSG00000101493",5.93041025256649,6.70595807385924,6.25977239862163,6.1797163643713,6.31762487694942,6.2734841898636
"ENSMUSG00000087413",7.3824861995472,8.209959026104,7.21829509354327,7.98094889116413,7.85194603484004,7.7871979488647
"ENSMUSG00000086103",6.46926614522795,6.59965048099874,6.67546731899217,6.12787035007898,6.10675019182333,5.76827959794438
"ENSMUSG00000085873",7.35608733566269,8.31024003298579,9.2135808824925,8.20937826385166,8.51825214774448,8.158972267162
"ENSMUSG00000085990",6.0489436127431,6.72278247983617,5.92173790408369,5.98381033007062,5.96520516876134,5.84631595942867
"ENSMUSG00000086290",8.14428018041132,8.57441091016959,8.27475022234103,8.35246401203848,8.25015706326901,8.10077667269021
"ENSMUSG00000084910",7.27360003590414,7.37300646899882,7.30559620612287,7.77093201858187,7.64403237503391,7.43430065291214
"ENSMUSG00000078349",7.50721840116429,8.09607004008686,7.28000583785675,7.77093201858187,7.67269075622777,7.97659706422325
"ENSMUSG00000085112",6.97769974452034,7.35278583759684,6.97043845849752,7.11190713639667,6.74909764309945,6.9911293740102
"ENSMUSG00000028649",11.4936243235492,11.4129093024161,12.0463912566262,12.170893298622,12.1965972501471,12.0610508666618
"ENSMUSG00000006395",11.1187300855989,11.4816934161382,10.8784469727611,10.4531609574011,10.63930878717,10.7043146529248
"ENSMUSG00000028698",7.04706190347835,7.08241719067774,7.05505639419295,6.86507294625656,6.85920111097151,6.83434562573919
"ENSMUSG00000028696",8.55460862398206,8.22085697560451,8.0434854227552,8.26354139816749,7.93649669830841,8.21485527960875
"ENSMUSG00000087299",7.05826462582775,7.11943189148272,6.7818975321988,6.65745917744845,6.79155914279682,6.68645877780756
"ENSMUSG00000034042",10.5476135762364,10.4088083809667,10.497298782567,10.7228225921261,10.603475288902,10.6370034681154
"ENSMUSG00000085408",6.24766040613743,6.37457260759258,6.1750405043709,6.68940645917293,6.31762487694942,6.29609994448544
"ENSMUSG00000034035",8.01302077413448,8.5314802898878,8.21058517882303,8.28749003078331,8.04361140563314,8.35237491928762
"ENSMUSG00000003810",9.63947227466739,9.86929424790512,9.90455619691982,9.61770277228144,9.76792740669734,9.99481415198797
"ENSMUSG00000028833",8.51274604128639,8.71522249493371,8.35994828672367,8.63527826494046,9.08632056764072,8.69228684814744
"ENSMUSG00000028830",9.3481688032919,9.60483887443326,9.61499698320302,9.74653532164474,9.86047830422321,9.77847677438183
"ENSMUSG00000042446",8.68015941207458,8.32039322662275,9.01172007701141,8.7042010389538,8.82410988033113,8.8787466968482
"ENSMUSG00000085334",8.05637562949798,8.38466980492671,8.65723454452825,8.52319283503211,8.46693081201118,8.5224876575119
"ENSMUSG00000084088",5.25928533968287,5.38679519557386,5.7940279198905,5.91872634816759,5.62036917591634,5.51845833253231
"ENSMUSG00000043872",6.46926614522795,6.65400647843647,6.64730360408575,6.93144646447581,6.71993646764172,6.48036792220669
"ENSMUSG00000042408",8.82065000585679,8.61197076306097,9.31387675125591,9.31917860690039,9.13748190518587,9.23842365414526
"ENSMUSG00000070737",8.29167259308077,8.50951867478171,8.39110102110556,7.90819703513586,8.04902799952454,8.023037899986
"ENSMUSG00000028820",11.0810964944144,10.9656629357967,11.0441788635876,11.0661056420846,11.1220204703772,11.064067075296
"ENSMUSG00000015247",11.6279609443519,11.4788919588406,11.460798671355,11.2772605461445,11.1978574804631,11.2187573943028
"ENSMUSG00000070803",5.75218312825357,6.17474188427421,5.7583206101155,5.37092697012649,5.50944526078948,5.80834621659003
"ENSMUSG00000028631",6.1026962575418,6.46179243213824,6.10623421514735,6.36358459926878,6.20609038706973,6.49903943964177
"ENSMUSG00000057722",6.91684691379362,7.08241719067774,7.35534459583474,6.98212567500796,7.08727461655044,7.17397743812817
"ENSMUSG00000040550",10.0175728033296,9.46662145316965,9.79764102249759,10.0200484347416,9.94170324630004,9.95111493884147
"ENSMUSG00000028221",9.17200957561838,9.04853299720507,8.91375851940878,8.90842020833794,8.8883362455415,8.6887253888025
"ENSMUSG00000086587",6.24766040613743,6.37457260759258,6.25977239862163,6.07298709213147,6.15771241864869,6.09880651776545
"ENSMUSG00000028228",10.1651870487228,9.79005381632717,10.097160079169,10.0755774542614,9.91708319991316,9.94963520619415
"ENSMUSG00000028229",9.58938964552638,9.69269817235921,9.42079310252024,9.64183431444127,9.56838060071456,9.38378124272799
"ENSMUSG00000083708",5.86407536369426,5.95748861283739,5.7940279198905,5.84790521110029,5.71320247919518,5.84631595942867
"ENSMUSG00000046862",7.95686562464464,7.95253399398935,8.2062018695405,8.11599234910274,8.07048734893488,8.13808802818821
"ENSMUSG00000071005",5.8286474152374,6.22853108739682,5.68070715659444,5.00918720652806,5.50944526078948,5.26481238846027
"ENSMUSG00000036062",6.55676519438707,6.11777169437211,6.29959381475253,6.20462790579556,6.33854376538282,6.44205343514876
"ENSMUSG00000036052",7.66456240488767,8.13121580953047,7.68576143406148,8.12134642138712,8.07580123843049,7.95877582169499
"ENSMUSG00000028452",12.6995975419815,12.3543421052239,12.2431568609043,12.6646282518595,12.5875061995691,12.6732339914393
"ENSMUSG00000028453",7.25455129809045,7.61150096309879,7.57279829517955,7.72907578875068,7.48283262227023,7.380690555127
"ENSMUSG00000028454",9.05542060935745,9.39457002208891,9.20271850297191,9.19656946405881,9.60875801151961,9.37055474308086
"ENSMUSG00000028455",10.5882041898051,10.4448718797268,10.2732469211711,10.1767946722288,10.1018915170751,10.0838295781517
"ENSMUSG00000036002",9.46988513349816,9.83986942753618,9.53767356860354,9.39108361269681,9.55529171338481,9.56495829067309
"ENSMUSG00000043411",10.6053846663802,10.5564762481793,10.7294076715841,10.7044560655747,10.596200441837,10.7381125843844
"ENSMUSG00000041351",7.92791734815133,8.82575120237346,8.6950514169587,8.12668016259603,8.46290508039139,8.51444940443923
"ENSMUSG00000057530",12.1039671144824,12.1907337310167,11.9692460920178,12.252296142057,12.3474144633489,12.2036767801368
"ENSMUSG00000028766",9.54126838472535,10.0265707754704,10.0040762375166,9.87106523200903,10.0811874760163,10.101257460887
"ENSMUSG00000041058",11.3106286245732,10.8951174048387,11.1152196133803,11.4045896285295,11.2653268209005,11.2765042611736
"ENSMUSG00000086071",6.79921370760716,7.23571877374837,7.14402330384094,7.46421317460959,7.11983120009112,7.44303140102
"ENSMUSG00000028550",8.88156379857553,8.45077613678053,8.63470203129034,8.8230511654866,8.68627996673533,8.62677740668346
"ENSMUSG00000070891",5.93041025256649,5.75812282431263,5.92173790408369,5.57893775468944,5.50944526078948,5.76827959794438
"ENSMUSG00000028719",12.0763573091335,11.7119446407773,11.8056545717942,11.5774256000294,11.5438405137223,11.5540308732177
"ENSMUSG00000028718",5.75218312825357,6.08793291793139,6.10623421514735,6.01455715305603,5.56780281407951,5.80834621659003
"ENSMUSG00000028717",6.57348130056016,6.65400647843647,6.44525732468287,6.8513619579769,6.39891977190647,6.67061560484616
"ENSMUSG00000028967",13.6198792196408,13.1897479967263,14.8766134790528,14.4674391394871,13.9492233796871,13.1883709352345
"ENSMUSG00000028964",12.1753114427243,12.5997064230129,12.1671942404839,11.8131629829821,12.0128715236882,11.8047785262173
"ENSMUSG00000028957",9.68276100071833,10.1655610717416,10.4029390740095,11.8297960992258,11.5485580395459,11.412036490168
"ENSMUSG00000028955",8.88454237763274,8.73046380764147,8.67626843275645,8.85207791355449,8.54513735340236,8.79849910923811
"ENSMUSG00000039740",9.41340526433776,8.98336006406839,8.97384829171668,9.17889212055873,9.07060901243216,9.03529305192878
"ENSMUSG00000053317",9.92835638626035,10.225655791253,9.73277968558768,9.39982374273453,9.52875085515332,9.32784843502006
"ENSMUSG00000028378",6.60620090353153,6.93673730287405,7.07536371644989,6.12787035007898,6.25219413453281,6.58802167680347
"ENSMUSG00000070972",9.60567866516234,9.58409934422315,9.59356299857372,9.4782442226884,9.46617981003507,9.37938593217369
"ENSMUSG00000038607",8.02943661370082,8.07816152940887,7.80776246298154,7.63376843426652,7.82681238156703,7.68908863708591
"ENSMUSG00000083027",5.56566795974158,5.54170303282074,5.89173975029222,5.72713226145993,5.71320247919518,5.80834621659003
"ENSMUSG00000081405",5.93041025256649,5.60372752250655,5.89173975029222,5.88411833412336,6.13257648437634,6.01267429130903
"ENSMUSG00000067916",6.02080728864868,5.65957051675188,5.82803664953146,5.91872634816759,6.1822034972252,6.20242379907346
"ENSMUSG00000082925",5.8286474152374,5.92149947949751,6.0573582861746,6.34232255330811,6.02458220623628,6.36112415186605
"ENSMUSG00000029063",12.9206038995483,12.7291050782558,12.7664676435099,12.561777040671,12.6364040841052,12.7313820400155
"ENSMUSG00000120844",6.0489436127431,6.83441065326274,5.95066119349011,6.62461974898236,6.70508526936764,6.65455691114043
"ENSMUSG00000042202",11.1381169837039,11.1565879291413,11.0586697525879,10.5861900679719,10.6043820686629,10.8066911474548
"ENSMUSG00000086682",6.41325262531543,6.80354829811495,6.70297558671537,6.79493728585945,7.18259209695969,6.8203414500557
"ENSMUSG00000085063",5.61803903306863,5.8442503676718,5.86055178298552,5.37092697012649,5.62036917591634,5.26481238846027
"ENSMUSG00000029062",11.2019108365698,11.2123012741423,10.9246694709456,10.8900268489572,11.0691521198943,11.0661153077859
"ENSMUSG00000029061",6.86594131115267,7.23571877374837,7.26266668165767,6.1797163643713,6.52796799045238,6.55326018996786
"ENSMUSG00000029060",10.2493036135518,10.6491301486959,10.3508844729624,10.3667974525959,10.5059119200987,10.3824213418313
"ENSMUSG00000074738",5.61803903306863,6.20200583123925,6.67546731899217,5.84790521110029,5.79440541545776,5.63132604504604
"ENSMUSG00000029038",9.87413808411664,9.66926391894817,9.52029922089899,9.39764369190478,9.33440779169286,9.49357895634824
"ENSMUSG00000096221",6.24766040613743,6.73937373156269,6.49519316878103,6.36358459926878,6.41831086865418,6.17755347553188
"ENSMUSG00000029036",11.2732196572121,11.4494296144383,11.1790610713617,11.300151851892,11.4531590857776,11.2676323372437
"ENSMUSG00000054514",6.29160037025944,6.25436633219203,6.12973189185945,6.15414600665446,6.13257648437634,6.09880651776545
"ENSMUSG00000042116",6.52257795345911,6.3281456237584,6.37491599032174,6.2758045234754,6.25219413453281,6.48036792220669
"ENSMUSG00000073680",7.3200565802184,8.0416432522913,7.8981642077949,7.8248380206657,7.94816679733524,7.67448431209617
"ENSMUSG00000029066",10.4884051196996,10.6199203131598,10.1488983562765,9.72411133801559,9.69651509140204,9.53169269142223
"ENSMUSG00000029068",12.826038627408,13.0786871939438,13.0515134784172,13.1279181739836,13.146211066995,13.0996866252118
"ENSMUSG00000065990",10.7795886233495,11.1593903162334,10.6398726198329,10.3954372247641,10.4168325233708,10.327677348578
"ENSMUSG00000029070",8.08280643018615,7.94594607160939,7.82516769416788,7.61849955259872,7.858158935551,7.91010806540455
"ENSMUSG00000029071",11.8603175211188,12.114093376148,12.012061445285,11.73433756263,12.0766401240769,11.9224871150969
"ENSMUSG00000029072",6.1026962575418,6.17474188427421,5.63803244592961,5.95190786715216,5.96520516876134,6.20242379907346
"ENSMUSG00000029073",9.50891035700615,9.45752506108383,9.34580928255344,9.28419178403053,9.4399609445191,9.22132500294367
"ENSMUSG00000029034",9.02067566947803,8.81149926545656,8.76780260346828,9.05696572602768,8.96121425052171,9.06848008715298
"ENSMUSG00000051557",7.88031089020269,8.13121580953047,8.02861888329997,7.72197452251365,8.16318895617859,7.87880353202146
"ENSMUSG00000029033",7.90431770466796,8.01046658066623,7.97271500567889,8.14256096827979,8.35835692378135,7.96474155618457
"ENSMUSG00000023286",9.94124150219744,9.86757992927155,9.71914456798339,9.5565171291507,9.54586899593418,9.66398760483602
"ENSMUSG00000023571",6.29160037025944,6.80354829811495,6.7818975321988,6.32062101366063,6.49260561735593,6.20242379907346
"ENSMUSG00000050796",7.45044332276839,7.65292933288835,7.33070270655649,7.06621901100613,7.49903563344843,7.01546112743445
"ENSMUSG00000029076",12.0488696245244,11.9343685060344,11.5739755340311,11.7187392535001,11.8724407113405,11.7404057279078
"ENSMUSG00000029075",5.99173360480429,6.70595807385924,6.12973189185945,6.04425289808327,5.75500649123497,5.91701104974649
"ENSMUSG00000103183",6.92925538853597,7.43189901216546,7.28859096465576,7.3844960346285,7.32749764458909,7.23641068886549
"ENSMUSG00000087381",6.31288147446255,6.39704600967399,6.71649479095209,6.96964539210107,6.80538951533077,7.08579385040541
"ENSMUSG00000041954",6.20170673390215,6.3281456237584,6.67546731899217,7.01884639539422,7.08727461655044,6.88882454974161
"ENSMUSG00000029074",5.86407536369426,5.92149947949751,6.0318881547151,6.20462790579556,5.9338708898702,5.80834621659003
"ENSMUSG00000033423",9.49731367181809,9.73281127698973,9.36735800204079,9.37344213151248,9.25792554913748,9.14305139099812
"ENSMUSG00000009640",8.86958701744501,9.21989843566009,8.83138201906968,8.66470576668738,8.75028533747704,8.75150892331616
"ENSMUSG00000120084",7.26410999240046,7.40277581658932,7.71104093479705,7.07779374962278,7.2424775307327,7.32484367082091
"ENSMUSG00000028542",8.57693357523607,8.51834410257961,8.75593217091666,9.58743543078632,9.57395384500779,9.38158526911466
"ENSMUSG00000078588",5.4412955192136,5.95748861283739,5.68070715659444,6.12787035007898,5.71320247919518,5.84631595942867
"ENSMUSG00000028541",5.8979382291084,5.75812282431263,5.92173790408369,5.91872634816759,5.86730142482859,5.63132604504604
"ENSMUSG00000033379",10.646150689003,10.8942764647598,10.6390691436841,10.089131482195,10.1159548353049,9.96729240159537
"ENSMUSG00000028540",7.61410341180154,7.83606435173588,7.58658294328672,7.73614063996126,7.97121807103474,7.49426147939484
"ENSMUSG00000033365",9.01525465935957,9.24127430951668,9.05829605896516,9.05696572602768,9.3754371650909,9.09556039610987
"ENSMUSG00000120027",6.39392141487674,6.58095084350266,6.31893958890334,5.95190786715216,6.0801823501825,6.22667813988185
"ENSMUSG00000034926",13.6347020713296,12.947862486964,13.4163692407517,13.4209517533416,13.4422759735372,13.6644409993151
"ENSMUSG00000043572",7.68563177531385,7.56006937641135,7.25391104291282,7.72197452251365,7.79474031225056,7.55167805752566
"ENSMUSG00000025413",9.71147029781836,9.68687530752297,9.6569296025443,9.63260081586223,9.6655358711871,9.56108441401842
"ENSMUSG00000047502",6.52257795345911,6.58095084350266,6.42809550384765,6.36358459926878,6.4373612793053,6.51740424659166
"ENSMUSG00000034853",7.97395051661842,8.0354632323729,8.19739412084666,8.48653077649541,8.65844614984487,8.2923779031809
"ENSMUSG00000048351",9.33084113794821,9.50685724885431,9.02412455951943,9.10324266667988,9.0992831726931,9.12739527700538
"ENSMUSG00000028597",7.14454398112915,7.19043751750857,7.25391104291282,7.15603722598174,7.16200599899233,7.0743361154244
"ENSMUSG00000034610",9.45597197690725,9.4158631007258,9.89246181559236,10.1881740769773,10.2284900727968,10.2719551271727
"ENSMUSG00000063800",8.04027449157797,7.82889935380326,7.72350859653432,8.11599234910274,7.76853631528247,7.91628532791436
"ENSMUSG00000028582",9.44595086123083,9.61509751952571,9.66169023066835,9.59506221214015,9.70669497421522,9.4077178902491
"ENSMUSG00000091985",6.65361257531285,6.87930030882777,6.86793033076252,6.82347399329397,6.79155914279682,6.70209304459416
"ENSMUSG00000034557",9.28658413716387,9.2649474820968,9.24568299439149,9.81993873620647,9.79838663015949,9.58417261303371
"ENSMUSG00000028568",10.0390391234126,10.1766755103763,9.97888088626317,9.83450259103603,9.72517301420437,9.690819590089
"ENSMUSG00000028567",9.54314929995264,9.31871179440258,9.1288858452849,9.0816513795689,9.00322300279164,9.20153078625762
"ENSMUSG00000073775",9.17444170506063,9.2727525273763,8.77370099472703,8.88365296662923,8.92378145242888,8.61930902803662
"ENSMUSG00000053510",11.1791480283408,11.0979052000306,10.9299339906957,11.1264681580239,10.8784585584442,11.001940382404
"ENSMUSG00000029656",11.2107981748012,10.5078157135353,9.9814203546867,12.1731204907625,11.9493670932463,11.5752767380202
"ENSMUSG00000035031",13.2406843950445,12.701015716033,12.5408282886237,13.7423141844103,13.57777698153,13.4890762426911
"ENSMUSG00000078612",8.37494818030273,8.45538213458494,8.83983668337974,8.21938213488048,8.34964993525248,8.75491716467836
"ENSMUSG00000028518",10.3916414263126,9.91648448625847,10.2753173125768,10.759715586049,10.5366408194168,10.5547691321777
"ENSMUSG00000028497",6.60620090353153,6.14668449146344,6.47879678482294,6.48301308265476,6.59554580512776,6.42238249156655
"ENSMUSG00000078480",6.26986824287345,6.25436633219203,6.25977239862163,6.48301308265476,6.15771241864869,6.12579411885699
"ENSMUSG00000070923",10.5306731428829,10.4517488658722,10.5236592619443,10.5727513270878,10.534739337876,10.496205718737
"ENSMUSG00000117123",5.79143980833072,6.4406344612362,6.33793166423796,5.84790521110029,6.0801823501825,5.95013414901043
"ENSMUSG00000028431",8.98229025565179,8.62835102763166,8.86766291070369,9.13240925500767,8.9208610155294,9.00988805253963
"ENSMUSG00000038827",7.53084008477239,7.29021544320841,7.50169854097335,7.3844960346285,7.56197813513905,7.45170592957227
"ENSMUSG00000038816",7.82472867779169,7.61150096309879,7.94125165897161,7.80486856137539,7.79474031225056,7.61446007961889
"ENSMUSG00000083179",6.55676519438707,6.48255210948882,6.19691743807322,6.4639932956974,5.62036917591634,6.2734841898636
"ENSMUSG00000062627",8.97392913674875,8.97060252715592,9.56165012879256,9.59125387891326,9.43179637454155,9.50975021737507
"ENSMUSG00000087366",6.17789834376132,6.46179243213824,6.0573582861746,6.04425289808327,6.05281502351856,6.15202571077919
"ENSMUSG00000052684",11.5162636136966,10.0448856287461,10.9160734177542,9.05419642715032,9.43792414840568,9.5765176744618
"ENSMUSG00000041000",6.35417920407796,6.56194192124293,6.57377035415707,6.60784679997219,6.22940961415676,6.46137708634303
"ENSMUSG00000028789",6.63802160396756,7.16719618785349,6.94837192020917,6.80928887823111,6.96029066045247,6.92817180451345
"ENSMUSG00000028792",13.1984224869524,13.4108704927948,13.0314551555588,13.5779512565383,13.7125014867566,13.6338189984037
"ENSMUSG00000028793",9.88603523995976,9.50022903667132,9.57685509312583,9.8409284051042,9.72350296633584,10.3058776136353
"ENSMUSG00000028785",5.61803903306863,5.99198429844353,5.7583206101155,5.51944199164545,5.50944526078948,5.95013414901043
"ENSMUSG00000001334",5.79143980833072,6.05708717801306,5.97860698684937,5.51944199164545,5.86730142482859,5.63132604504604
"ENSMUSG00000040928",8.91690356907767,8.99914869857117,9.44862173850946,9.61395401699656,9.3409645761512,9.53367094918253
"ENSMUSG00000028811",9.73469043856459,9.8589775724981,9.75966823502102,9.8409284051042,10.0131337061899,9.97458612738656
"ENSMUSG00000050390",11.0224014574972,10.9085061685721,10.7900159018685,11.2455577436984,11.2275805710815,11.2291533335698
"ENSMUSG00000057236",11.5338393694352,11.1939682709639,11.1221349349525,11.264185385938,11.3171180269928,11.1964919289291
"ENSMUSG00000057572",9.56553036833529,9.48015896008275,9.28121760063515,9.28655096212974,9.20617206722179,9.21640200106798
"ENSMUSG00000028807",6.43224455410324,6.3281456237584,6.21831491436037,6.55601480474008,6.62790203972683,6.2734841898636
"ENSMUSG00000028214",7.64316437058124,7.43189901216546,7.65349341308561,7.43816214421024,7.60734491370147,7.70353937343279
"ENSMUSG00000049225",6.0489436127431,6.72278247983617,6.79456427242647,6.34232255330811,6.45608519786816,6.46137708634303
"ENSMUSG00000049488",7.24492287011951,7.17886851774706,7.16299091908292,7.44690188007839,7.26184850338376,7.15248630390872
"ENSMUSG00000052137",7.49925214541429,7.49750052177289,7.59342336358794,7.51485480552889,7.65843643562443,7.41666735524282
"ENSMUSG00000083246",5.93041025256649,6.05708717801306,5.89173975029222,6.12787035007898,6.1822034972252,5.88246440397939
"ENSMUSG00000082676",7.59189494127212,8.01046658066623,8.62493501377968,6.62461974898236,6.4373612793053,7.27644525444777
"ENSMUSG00000046667",7.64316437058124,8.07816152940887,8.28724039066393,8.35246401203848,8.02723474849754,7.99419371116438
"ENSMUSG00000028218",9.03413906613849,9.03634569355209,9.07984057916721,8.66106040633814,8.93829484476706,8.72742046998072
"ENSMUSG00000028760",11.1773355687308,11.1802364165174,11.4594342924734,11.3948069004581,11.3574673372721,11.4365184576152
"ENSMUSG00000078519",6.12843601269266,6.30413641833534,6.21831491436037,6.10083710425116,5.75500649123497,5.98198084130302
"ENSMUSG00000028759",11.903343956877,11.6604575229181,11.8528345611883,11.9351618573797,11.9988075717552,12.0069986206592
"ENSMUSG00000045349",5.56566795974158,5.65957051675188,5.86055178298552,5.95190786715216,5.56780281407951,5.76827959794438
"ENSMUSG00000028757",11.0020657198263,10.9118340238307,10.7165172343239,10.843628871245,11.0305514478913,10.7803155122792
"ENSMUSG00000028756",12.7893352300895,12.8883087163612,12.5110681123759,12.3141495122064,12.4723252569242,12.352323547766
